uniprot,predictive,VIP
J3KQ48,-2.1934,1.2755
J3KQA9,-1.1443,0.61128
J3KQE5,-2.8011,1.6204
J3KQJ1,1.3401,0.7357
J3KQL8,3.5739,1.9958
J3KQN4,-0.37174,0.32037
J3KQV8,1.605,0.87961
J3KQY1,-1.5669,0.89974
J3KR33,-0.91015,0.63123
J3KR35,0.097248,0.14249
J3KR72,0.28665,0.14935
J3KR97,1.7544,0.87313
J3KTA1,-1.7526,1.0009
J3KTA4,-0.17269,0.049095
J3KTL2,-0.1589,0.0091156
J3QK89,-1.7572,0.87381
J3QL06,0.22085,0.2039
J3QL71,-2.3186,1.3101
J3QLS3,-2.3164,1.3693
J3QQ67,-2.2201,1.2935
J3QQJ0,-1.6576,1.015
J3QR07,0.72281,0.60348
J3QR44,-0.62778,0.29158
J3QRU1,-3.2647,1.8573
J3QSU6,3.3625,1.8636
J3QTA2,-2.2374,1.2392
J3QTA6,-3.2048,1.7599
J9JIC5,1.7998,1.0375
J9JIE6,3.6454,2.0143
K4DI93,-1.8186,1.0287
K4EN11,0.69191,0.49264
K4RH61,2.4829,1.4691
K7EIG1,2.4087,1.1834
K7EK60,1.9029,1.2575
K7EL81,-2.0998,1.1088
K7ELC2,-2.2013,1.2665
K7ELE3,1.4974,0.92653
K7EM18,2.7831,1.5547
K7EM38,0.052582,0.071221
K7EM54,-3.0197,1.7509
K7EMQ3,-1.349,0.76155
K7ENT6,-0.82419,0.33756
K7EPJ5,0.28166,0.21464
K7EPR5,-0.43982,0.36877
K7EPS4,2.7748,1.6004
K7EPW9,-0.040811,0.12156
K7EQ44,-1.5278,0.88688
K7ER00,-1.8087,0.92908
K7ER88,-1.7368,0.98428
K7ER90,1.6864,1.0427
K7PML8,-2.0867,1.2642
K7WVJ5,-1.9211,1.0912
L0R4W3,-0.14001,0.0067072
L0R588,-2.1221,1.2093
L0R6Q1,-2.6292,1.4825
L0R819,-0.92601,0.61092
L0R849,-1.3518,0.79768
L0R8F8,2.6785,1.6644
L0RH27,-1.4428,0.59728
L7N2F9,0.29346,0.097491
L7RRS0,1.8829,1.0211
L7RSM2,0.1605,0.10384
L7RXH5,-2.743,1.5385
L7UUZ7,-2.32,1.2105
L8B4J3,0.53571,0.39864
M0QWZ7,-2.6466,1.5285
M0QXA7,-1.5045,0.8758
M0QXZ5,0.53382,0.39144
M0QY77,0.77645,0.41479
M0QYM7,0.30325,0.16791
M0QYZ2,-1.0504,0.62435
M0QZ12,-0.20967,0.023708
M0QZR4,-1.7255,0.99983
M0R226,-2.4749,1.4577
M0R2A0,1.7972,1.0283
M0R2B7,-0.28257,0.31396
M0R2Z9,-1.3485,0.8106
M0R3F4,1.1347,0.7114
M4QHP2,2.8307,1.421
M4VR43,-0.067582,0.051758
M9P8G6,-1.181,0.56005
O00116,0.99091,0.4358
O00139,1.068,0.65801
O00142,-1.7766,0.99315
O00148,1.7726,1.0496
O00151,-2.7635,1.497
O00154,2.2542,1.1097
O00159,-1.3904,0.66677
O00161,-2.754,1.5957
O00165,2.2456,1.3017
O00178,1.4811,0.88811
O00186,-1.1134,0.44175
O00192,-0.33495,0.32809
O00193,-2.32,1.2038
O00217,-2.1967,1.3113
O00231,1.6233,0.92397
O00233,-0.81496,0.35548
O00264,1.715,0.90077
O00267,3.1812,1.8148
O00273,-0.4378,0.15881
O00291,1.9775,1.1002
O00299,2.0007,1.0663
O00391,1.4076,0.49729
O00399,0.37578,0.20023
O00400,2.5383,1.4947
O00401,-1.3323,0.68898
O00411,2.4645,1.4112
O00418,-1.1787,0.6267
O00423,3.3558,1.8961
O00425,-3.7607,2.1072
O00461,2.8174,1.5583
O00462,0.51937,0.354
O00468,-1.7352,1.1372
O00469,2.5633,1.4806
O00471,-1.4511,0.84536
O00481,-2.5423,1.4378
O00483,-3.3756,1.9373
O00487,1.9218,1.0593
O00488,2.1077,1.0455
O00506,-2.2758,1.3433
O00507,-0.5831,0.34492
O00534,-2.0791,1.1872
O00541,-1.8615,1.049
O00566,-1.9566,1.214
O00567,-1.9707,1.0565
O00622,-0.9783,0.6498
O00623,2.2014,1.2132
O00625,3.6907,2.0391
O00629,0.84791,0.46134
O00716,0.073442,0.012396
O00743,-0.44697,0.35171
O00764,0.40601,0.093663
O14524,-1.0524,0.71574
O14530,1.902,0.90309
O14531,-1.3588,0.67697
O14545,-0.73837,0.54355
O14548,-0.57572,0.35739
O14561,-0.85099,0.39862
O14562,-2.608,1.4557
O14579,0.4732,0.31993
O14602,1.912,1.1189
O14617,0.94091,0.54011
O14618,2.099,1.2608
O14639,-2.3426,1.3175
O14641,-3.1135,1.7874
O14646,2.1655,1.2958
O14647,0.30977,0.3064
O14657,0.81737,0.34764
O14662,1.4995,1.0126
O14681,-1.7369,1.0032
O14682,-0.091576,0.094413
O14727,1.5497,0.85978
O14734,3.278,1.7813
O14737,2.7667,1.5236
O14744,0.94956,0.40713
O14745,-2.5583,1.4
O14746,1.0769,0.61395
O14776,0.29417,0.2379
O14802,-0.14025,0.027719
O14827,-2.0557,1.1992
O14828,2.7415,1.5617
O14832,1.9333,1.2302
O14874,3.0327,1.8288
O14893,-0.7411,0.39698
O14907,-1.7492,0.90887
O14920,-1.532,0.89534
O14925,-1.7319,1.1263
O14929,2.1004,1.2021
O14933,1.605,0.87762
O14939,-2.6049,1.404
O14949,2.5527,1.5054
O14972,-0.76968,0.44444
O14974,-2.6806,1.4431
O14976,-0.30848,0.029353
O14980,-3.4234,1.8417
O15013,-1.1631,0.8722
O15014,-0.66445,0.21848
O15020,-1.0476,0.74489
O15031,1.612,1.0769
O15040,0.51483,0.18319
O15042,0.77851,0.56895
O15056,1.4577,0.83038
O15066,1.4441,0.80653
O15069,-2.9137,1.6743
O15075,-2.4934,1.3572
O15084,0.18011,0.065014
O15085,2.0802,1.2881
O15091,-1.6846,1.0697
O15105,3.0737,1.7418
O15111,1.7131,0.89956
O15116,2.6851,1.5298
O15121,2.1455,1.1544
O15126,-0.20699,0.092293
O15143,-0.76757,0.52787
O15160,-3.1622,1.8413
O15162,0.38646,0.20976
O15164,0.92597,0.67058
O15173,-0.70058,0.36513
O15211,0.25567,0.13189
O15226,-2.4614,1.3162
O15228,3.3832,1.7647
O15230,1.28,0.63869
O15231,2.0458,1.172
O15260,2.6763,1.5429
O15269,-1.1455,0.60144
O15294,1.5393,0.72706
O15305,-1.1987,0.55564
O15347,-1.5133,0.78122
O15357,2.38,1.3537
O15371,-2.6297,1.4276
O15379,-2.1075,1.1696
O15381,-2.7354,1.6705
O15382,-1.5689,0.85648
O15397,-0.50874,0.38322
O15400,1.6099,0.8583
O15438,1.9314,1.1818
O15439,-3.3752,1.8422
O15446,-1.7813,0.96838
O15455,2.136,1.1787
O15498,0.49977,0.28402
O15504,0.98144,0.74356
O15511,-1.302,0.75071
O15530,-1.1035,0.68975
O15541,0.17174,0.17597
O43143,-1.3922,0.69976
O43148,-3.5361,1.9548
O43149,-0.96639,0.50629
O43150,-1.4769,0.86847
O43156,1.4517,0.94772
O43157,-1.286,0.67978
O43159,-1.7815,1.1305
O43166,2.7262,1.5214
O43175,0.8968,0.52033
O43187,0.28033,0.23117
O43189,1.7951,1.1042
O43242,1.1543,0.62727
O43252,-3.3227,1.9083
O43278,2.3856,1.448
O43290,0.41027,0.25404
O43291,-0.85644,0.62752
O43292,0.3932,0.021962
O43293,-1.213,0.7347
O43294,-2.4494,1.4699
O43301,-3.0311,1.7065
O43306,1.9157,1.2299
O43312,2.5972,1.5781
O43314,1.947,1.134
O43318,2.1491,1.2093
O43324,2.824,1.5248
O43353,2.819,1.5367
O43390,-2.0689,1.1907
O43427,-0.90548,0.61718
O43464,-1.5105,0.87507
O43488,0.45487,0.20268
O43493,1.0392,0.61585
O43504,0.59069,0.27626
O43513,1.4886,0.7376
O43516,1.3974,0.83902
O43524,-0.27309,0.019797
O43567,2.7723,1.5734
O43570,3.0506,1.7831
O43572,-0.45854,0.28469
O43615,0.89904,0.45987
O43633,-1.2257,0.73556
O43639,2.3322,1.3361
O43660,0.70699,0.42769
O43665,1.8729,1.082
O43676,-2.0497,1.0752
O43677,1.0233,0.64671
O43678,-2.6811,1.5432
O43681,-0.41701,0.23481
O43684,2.3838,1.32
O43707,1.4588,0.89653
O43708,-2.2892,1.2139
O43709,0.20723,0.15052
O43715,-3.2766,1.7707
O43719,1.6879,1.0046
O43741,-2.0521,1.2589
O43752,2.8354,1.5744
O43765,1.2563,0.81327
O43772,-1.6399,0.93603
O43776,-2.5151,1.5174
O43795,2.1588,1.2925
O43808,2.8159,1.5117
O43815,-2.7102,1.432
O43818,1.6313,0.8994
O43819,3.2967,1.8086
O43822,0.20228,0.25587
O43823,-2.154,1.1865
O43854,0.53798,0.20952
O43861,1.0003,0.55374
O43896,0.94953,0.6484
O43909,-0.47176,0.32565
O43920,-3.0272,1.7063
O43933,-0.86198,0.20498
O60218,0.43752,0.21018
O60220,-0.72349,0.42592
O60232,3.3273,1.8984
O60238,-2.1275,1.2653
O60264,0.67248,0.4436
O60271,1.7221,0.82075
O60287,-2.7728,1.5954
O60292,-2.7556,1.4073
O60293,-1.0824,0.5961
O60299,1.3775,0.8353
O60318,-2.2984,1.2906
O60331,-1.0262,0.47167
O60333,-1.4038,0.92816
O60341,0.89562,0.47043
O60343,-2.4601,1.3824
O60344,2.8845,1.6412
O60447,2.1016,1.0974
O60462,-0.8179,0.60782
O60476,2.8509,1.6143
O60488,2.0033,1.1509
O60493,0.5411,0.23634
O60499,0.90661,0.68137
O60502,1.4202,0.7472
O60506,0.25647,0.21765
O60508,-0.027406,0.078782
O60518,-0.60196,0.31557
O60524,1.1088,0.60671
O60547,-2.6163,1.5167
O60568,1.6507,0.76999
O60583,-1.0038,0.51162
O60603,1.6949,1.0109
O60637,2.5244,1.5055
O60645,-0.76316,0.45858
O60664,-2.3904,1.3826
O60669,1.5485,0.9839
O60671,0.43919,0.10619
O60678,-0.53258,0.32453
O60701,-2.077,1.1511
O60711,0.46845,0.41535
O60716,0.80286,0.32797
O60725,3.2263,1.7863
O60739,-0.18978,0.02304
O60783,-1.7694,1.0518
O60784,3.5694,2.0218
O60825,-1.6218,0.85684
O60826,1.8294,1.1121
O60830,-2.5362,1.4835
O60832,-0.58916,0.228
O60869,-1.1149,0.7238
O60870,0.98144,0.58484
O60885,-0.76539,0.42519
O60888,2.8394,1.6589
O60890,2.0091,1.1012
O60925,2.6184,1.4735
O60927,0.95782,0.6624
O60934,-1.1023,0.51231
O60936,2.7389,1.5537
O60942,2.2337,1.2235
O75030,-1.2911,0.77623
O75054,-2.7965,1.6858
O75063,1.7715,1.1086
O75071,-0.57516,0.41241
O75084,-0.4965,0.14553
O75110,0.12958,0.0035055
O75113,-2.8064,1.6115
O75116,-3.8009,2.0865
O75140,1.2493,0.58121
O75145,0.66341,0.35807
O75146,-2.689,1.59
O75147,-0.24978,0.10709
O75151,-1.6649,0.83973
O75152,0.90178,0.4689
O75157,-2.4482,1.3807
O75165,-1.7446,0.937
O75167,0.6954,0.56187
O75170,1.349,0.93409
O75179,-0.95517,0.69477
O75182,0.72513,0.40322
O75191,-0.95009,0.54765
O75223,2.9864,1.5951
O75306,-2.8794,1.5976
O75317,-0.368,0.37369
O75319,-1.8145,0.89146
O75323,-2.4877,1.4344
O75326,1.7749,0.89265
O75340,2.5735,1.4475
O75348,0.22125,0.084007
O75351,-0.84258,0.60381
O75369,-1.9146,1.1098
O75376,0.32551,0.1824
O75379,2.6487,1.5046
O75380,-2.1833,1.2094
O75381,1.2826,0.62742
O75382,-1.3498,0.81713
O75390,-1.9447,1.1023
O75391,-1.246,0.63328
O75394,-2.0311,1.1902
O75396,3.4246,1.9263
O75400,-0.74295,0.28745
O75410,3.353,1.8334
O75420,-0.40433,0.23765
O75427,-1.4614,0.83645
O75431,-2.5488,1.3323
O75436,1.0954,0.64771
O75446,1.1756,0.61605
O75475,1.755,1.0459
O75486,-0.584,0.32855
O75489,-2.728,1.5975
O75494,-0.36236,0.088157
O75506,1.3912,0.73731
O75508,2.5309,1.5197
O75521,-0.98302,0.47868
O75525,3.255,1.8864
O75528,0.41686,0.061475
O75530,1.2463,0.64854
O75533,-1.2049,0.5939
O75554,-1.9813,1.0477
O75569,-0.48679,0.35518
O75582,0.28306,0.27312
O75592,-0.64722,0.41382
O75600,-0.67177,0.47076
O75607,-3.4614,2.0095
O75616,0.75722,0.4048
O75643,0.80232,0.53827
O75663,-1.1769,0.56802
O75674,-3.2735,1.8377
O75676,-2.3965,1.3769
O75691,-3.2953,1.8866
O75694,0.12862,0.20373
O75717,2.0588,1.1715
O75787,-0.13989,0.077655
O75792,1.6075,0.82354
O75794,0.83544,0.41078
O75817,-1.6761,0.94956
O75818,-1.7312,0.83577
O75821,1.1961,0.62023
O75822,-1.5225,0.86953
O75828,1.7478,1.0542
O75832,0.49309,0.23201
O75843,-1.4876,0.86743
O75844,0.00029464,0.032383
O75864,0.15755,0.068267
O75879,-1.2796,0.71793
O75880,0.32415,0.20253
O75882,3.2305,1.8727
O75884,-1.7523,0.94021
O75886,-1.6061,0.92212
O75896,1.9755,1.0565
O75907,-0.73413,0.43459
O75911,-0.35605,0.13019
O75923,-3.103,1.7731
O75928,-0.76648,0.4346
O75934,-0.34318,0.15239
O75935,-0.95216,0.54105
O75937,1.2277,0.71698
O75940,0.4903,0.24294
O75942,2.1876,1.1144
O75947,-1.2262,0.7397
O75962,-2.7217,1.6137
O75964,-0.33585,0.22678
O75970,-2.1666,1.3082
O75976,2.1093,1.2412
O76011,1.7706,0.96139
O76021,-2.9454,1.6737
O76061,2.1427,1.2076
O76071,-2.4141,1.3993
O76095,3.0191,1.6583
O94763,-1.7865,0.9725
O94776,-2.3169,1.2763
O94804,1.5447,0.79525
O94808,2.8432,1.6716
O94819,-0.048179,0.044417
O94822,1.0174,0.61493
O94826,-2.273,1.304
O94832,0.77559,0.47622
O94842,-1.4771,0.96738
O94851,2.2494,1.2184
O94855,2.3469,1.446
O94874,0.11758,0.14855
O94875,-2.5733,1.3917
O94887,-0.8209,0.5411
O94888,0.58137,0.48891
O94889,-0.91638,0.61772
O94905,1.7128,0.85389
O94906,1.6885,1.0198
O94913,0.86468,0.49778
O94915,-1.6698,0.93344
O94919,-0.48552,0.34301
O94923,2.1847,1.2325
O94927,-1.1602,0.71257
O94964,0.54997,0.22187
O94967,-1.6009,0.84439
O94968,1.0375,0.69266
O94973,-2.653,1.5739
O94985,0.69017,0.1312
O95059,-2.3064,1.098
O95071,1.13,0.4661
O95104,0.48534,0.39065
O95139,-2.7092,1.507
O95140,-0.58567,0.48105
O95155,-0.36514,0.24876
O95159,2.4591,1.3627
O95167,-3.3026,1.8016
O95168,-3.1839,1.8493
O95169,-2.889,1.6126
O95202,-2.1303,1.2053
O95210,0.70688,0.24345
O95218,-0.19936,0.026081
O95219,-1.8943,1.0626
O95239,1.6935,0.80948
O95251,-2.7806,1.574
O95273,2.1498,1.0766
O95292,-1.95,1.0812
O95295,-1.6137,0.90408
O95298,-3.7892,2.1154
O95342,-1.831,1.0064
O95347,1.7744,0.99727
O95361,-1.5666,0.94964
O95363,-0.81681,0.62266
O95365,2.0768,1.2705
O95372,-1.1144,0.71355
O95373,1.2654,0.63772
O95379,1.8247,1.0865
O95382,1.3297,0.71637
O95394,3.2549,1.8802
O95396,-2.5646,1.365
O95425,1.284,0.65743
O95429,-0.91673,0.41632
O95433,1.5218,0.86178
O95453,-0.37994,0.13503
O95456,1.7791,0.90404
O95466,1.5155,0.91361
O95470,2.5184,1.37
O95486,2.5426,1.4152
O95487,1.881,1.1552
O95503,-0.60023,0.31237
O95551,0.22807,0.0058874
O95562,1.8295,1.1092
O95571,2.8822,1.4728
O95602,-3.3001,1.9617
O95613,-0.40488,0.16814
O95619,-0.15411,0.0903
O95630,-3.5031,1.9504
O95639,-0.99687,0.47505
O95671,1.7839,1.0763
O95684,2.6812,1.3782
O95685,-1.2309,0.70684
O95707,-1.164,0.78883
O95714,1.2413,0.63629
O95716,3.2103,1.921
O95721,2.8817,1.5604
O95757,-0.60806,0.30193
O95758,0.365,0.2366
O95782,-0.19774,0.03476
O95786,1.6982,0.98163
O95801,0.97755,0.46606
O95814,-2.7868,1.5653
O95817,0.52163,0.17024
O95822,-1.1087,0.68662
O95825,-1.9098,1.1121
O95831,-1.5787,0.9144
O95832,-0.24249,0.095924
O95833,2.3065,1.2365
O95835,0.61736,0.29035
O95848,-1.7795,1.0424
O95861,-2.9078,1.6252
O95864,-0.46311,0.40156
O95881,-0.26937,0.064731
O95905,1.0604,0.41193
O95983,1.4557,0.7811
O95989,2.5959,1.3054
O95999,2.7912,1.6673
O96005,2.6306,1.4974
O96007,1.8922,0.97017
O96008,-0.97922,0.64624
O96011,2.3637,1.2705
O96019,-0.16469,0.086361
O96028,1.7236,0.90101
O96033,0.87575,0.50111
P00167,-0.74295,0.4615
P00338,-0.93064,0.4408
P00352,-3.1104,1.7742
P00387,2.3203,1.2675
P00492,1.325,0.8376
P00558,3.2679,1.8723
P00735,3.1467,1.8025
P00761,1.9578,1.1733
P00918,2.6301,1.5037
P00966,-1.8812,1.0747
P00973,2.8413,1.6506
P00978,2.7902,1.6588
P01966,3.1374,1.8306
P02070,3.0893,1.7893
P02452,-3.1576,1.8047
P02458,0.91542,0.50801
P02462,-1.7633,1.0184
P02545,0.18134,0.12116
P02662,-0.15175,0.12359
P02663,-1.713,0.74647
P02666,-0.33922,0.052637
P02769,3.202,1.8497
P02786,3.1827,1.7742
P02792,-1.4352,0.85882
P02795,1.9368,1.1069
P04040,2.631,1.5307
P04049,-0.56393,0.48329
P04066,2.9759,1.7034
P04075,1.0231,0.59384
P04083,1.1364,0.54993
P04181,2.7601,1.464
P04350,-1.1398,0.67043
P04424,-2.2281,1.1151
P04732,-0.29437,0.18023
P04733,1.7034,1.0132
P04843,2.2189,1.3052
P04844,2.5765,1.4463
P04899,-1.9819,1.0491
P04921,-1.7741,0.94465
P05023,2.2478,1.3168
P05026,1.5178,0.87608
P05091,2.0278,1.1746
P05114,2.1905,1.298
P05120,3.4196,1.9147
P05161,2.4652,1.3951
P05165,-2.9594,1.6574
P05198,0.7593,0.39791
P05204,2.9638,1.7208
P05230,0.62063,0.40236
P05231,2.6641,1.6262
P05362,0.39213,0.25191
P05387,-1.5358,1.0085
P05412,1.9125,1.1207
P05455,-2.7279,1.5061
P05556,1.8839,1.0247
P05784,-0.13588,0.090789
P05787,-0.36274,0.28975
P06132,1.61,0.92384
P06213,-2.3413,1.3411
P06241,0.051598,0.11619
P06396,2.8674,1.6478
P06400,1.5101,0.91968
P06454,-0.12504,0.14092
P06493,1.7142,0.91221
P06703,1.601,0.78111
P06733,1.7045,0.84443
P06737,2.0065,1.1064
P06746,1.4576,0.88944
P06868,3.0802,1.6934
P07108,0.27002,0.1597
P07196,-0.47606,0.24094
P07197,1.6008,0.9001
P07199,1.6148,0.82249
P07305,-0.62415,0.23216
P07384,-2.3813,1.3813
P07686,3.8666,2.2409
P07737,-1.5882,0.89611
P07741,0.24495,0.010296
P07814,0.85002,0.41985
P07900,2.1927,1.086
P07919,2.1701,1.0476
P07954,-1.117,0.59541
P07996,-1.3615,0.91953
P08047,-0.95137,0.45811
P08069,-2.3921,1.529
P08123,0.1569,0.16325
P08134,-0.9574,0.64794
P08237,1.6723,0.97165
P08238,-0.34122,0.31357
P08240,2.5766,1.3659
P08243,0.52176,0.18868
P08397,0.1876,0.12137
P08559,-2.6425,1.5287
P08572,-2.902,1.6852
P08574,2.435,1.2621
P08579,-0.40929,0.13982
P08581,-0.23574,0.00078884
P08582,0.89644,0.54714
P08621,0.40804,0.34386
P08651,0.55918,0.39345
P08708,-0.30982,0.21943
P08727,0.79134,0.31673
P08729,1.543,0.7301
P08754,-1.6076,0.88735
P08779,-0.89419,0.27044
P08842,-0.50002,0.41152
P08910,-0.71711,0.58257
P09110,1.0725,0.54042
P09132,0.039529,0.010742
P09341,1.9101,1.1769
P09382,3.0153,1.6386
P09496,-1.0382,0.42855
P09543,2.1423,1.3054
P09661,0.31942,0.2305
P09668,-1.7233,1.0589
P09669,-1.2109,0.76435
P09758,2.1685,1.1979
P09874,0.79848,0.54294
P09914,1.9576,1.1356
P09936,0.62823,0.42937
P0C0S5,1.6608,0.9155
P0C671,-2.5525,1.4061
P0C7T5,-1.6166,1.0305
P0C870,-0.8593,0.46596
P0CAP2,-1.2132,0.68246
P0CG08,0.64569,0.3271
P0CG34,-2.0159,1.0944
P0CG38,0.15864,0.20171
P0DI82,0.033097,0.07394
P0DJ07,0.061851,0.20496
P0DN79,1.4189,0.67694
P10070,-3.1153,1.7377
P10109,-0.79661,0.49373
P10155,-3.676,2.0856
P10586,0.62112,0.49215
P10606,-3.3164,1.8362
P10620,-0.34851,0.089753
P10644,0.62909,0.34116
P10809,-1.9459,1.1442
P11047,2.686,1.3919
P11117,2.4319,1.3329
P11169,2.3367,1.4772
P11171,-0.81326,0.49668
P11172,-2.5506,1.4005
P11177,-3.1321,1.7989
P11182,-0.77259,0.46067
P11216,1.2101,0.54127
P11233,-0.87766,0.4958
P11234,3.3283,1.8402
P11279,0.66083,0.48505
P11387,1.709,0.94966
P11441,-0.44984,0.34275
P11717,2.7903,1.4893
P11802,0.055698,0.12186
P11940,0.36618,0.17287
P12004,2.3831,1.3578
P12081,1.9852,1.0874
P12109,-1.8638,0.99508
P12110,-0.090564,0.06555
P12268,-2.3837,1.3257
P12270,-0.54315,0.20492
P12429,-1.8172,1.0754
P12532,1.0452,0.70759
P12763,3.0795,1.7686
P12814,1.4869,0.91848
P12931,1.9032,0.85197
P13010,-0.82409,0.38025
P13073,-1.0809,0.47884
P13498,1.2176,0.64676
P13639,2.2047,1.1296
P13645,0.62215,0.58254
P13647,-0.86002,0.25705
P13667,2.9518,1.6476
P13674,-1.0207,0.60731
P13797,2.4447,1.2743
P13804,-1.0428,0.62898
P13807,2.6166,1.5569
P13984,-0.83768,0.4089
P13995,1.8148,0.92
P14174,1.2314,0.61634
P14317,-1.2704,0.62766
P14324,-0.54762,0.28561
P14373,0.20836,0.020388
P14384,0.86359,0.52536
P14543,-2.4585,1.3107
P14550,0.37234,0.14616
P14625,2.6203,1.4744
P14635,1.4945,0.94982
P14649,-1.5858,0.84441
P14735,2.5673,1.4347
P14854,-2.9001,1.6243
P14866,1.313,0.7854
P14927,1.9493,1.3006
P15056,0.16219,0.021746
P15104,-2.0557,1.1274
P15121,0.97915,0.56835
P15144,3.4648,1.9683
P15153,2.7024,1.5504
P15170,-0.61074,0.34068
P15291,1.9019,0.95149
P15336,-2.1943,1.2489
P15408,0.28376,0.12697
P15497,3.4725,1.9929
P15529,2.7867,1.517
P15531,1.7796,0.99822
P15559,3.097,1.7465
P15621,-2.0043,1.1933
P15880,-0.29511,0.48155
P15924,0.041306,0.14964
P15954,-1.0123,0.5102
P16035,2.5289,1.4725
P16070,3.0475,1.7336
P16104,2.2322,1.1893
P16152,3.2834,1.732
P16260,0.93106,0.45799
P16298,2.0329,1.1282
P16333,-2.2932,1.3424
P16383,0.86423,0.53776
P16401,-0.72083,0.33281
P16402,-0.32941,0.18617
P16403,-1.4612,0.7266
P16591,-2.3184,1.2184
P16885,-2.5174,1.4244
P16930,1.6031,0.96286
P16949,2.3599,1.3734
P16989,0.66531,0.39706
P17029,-2.0511,1.0911
P17096,1.6375,0.97954
P17097,-1.7349,0.88527
P17152,-0.74991,0.54233
P17252,-3.3705,1.8718
P17275,1.6328,0.86486
P17301,2.8843,1.7468
P17302,3.5278,1.9024
P17480,-2.4669,1.3503
P17482,0.7337,0.41593
P17535,0.74368,0.44283
P17568,-3.6633,1.9825
P17676,3.0557,1.6525
P17690,2.6933,1.5691
P17706,1.448,0.86613
P17707,2.1054,1.023
P17812,1.5623,0.88004
P17858,-1.0948,0.62143
P17900,2.5627,1.4819
P17936,-2.8167,1.5979
P17980,1.4825,1.0038
P17987,1.6134,0.76684
P18031,0.16436,0.075211
P18074,-1.3869,0.94029
P18077,1.201,0.75589
P18084,-2.3624,1.2836
P18085,2.4096,1.2632
P18583,-0.88178,0.45314
P18615,-2.0304,1.0885
P18827,-2.0589,1.0996
P18847,-2.2821,1.3463
P18850,-2.0754,1.3352
P18858,1.7088,1.0434
P19021,0.27494,0.16026
P19174,-0.074829,0.029479
P19224,-2.2731,1.2995
P19256,1.4052,0.87924
P19320,-0.6823,0.37583
P19338,-2.0508,1.0877
P19387,-3.4921,1.9553
P19440,-1.2734,0.56737
P19474,-2.0485,1.1055
P19525,2.1886,1.2434
P19532,0.2084,0.084354
P19623,0.15032,0.010686
P19784,1.8676,1.1369
P20020,1.6011,0.93966
P20042,0.40521,0.24726
P20073,1.9194,1.1235
P20226,-0.54499,0.21205
P20290,-0.80868,0.52298
P20591,2.9565,1.6913
P20618,0.84719,0.60506
P20645,-0.68843,0.16449
P20648,-0.95821,0.43197
P20674,1.7285,1.0214
P20700,0.018226,0.046125
P20930,-1.4568,0.69772
P20933,-0.59263,0.2957
P20936,-1.2108,0.69439
P21266,1.4096,0.89402
P21281,-0.12687,0.1514
P21291,0.46636,0.22008
P21333,-1.5997,0.9248
P21359,-0.85334,0.48444
P21397,-3.2648,1.8316
P21399,3.3838,1.9072
P21796,-1.4239,0.83678
P21912,-1.746,1.0035
P21964,2.7565,1.5066
P22033,-2.2488,1.302
P22059,-1.719,1.0479
P22087,-1.3341,0.60832
P22090,0.31572,0.012844
P22304,-0.45011,0.33317
P22413,2.6964,1.5838
P22415,1.0312,0.57808
P22626,2.262,1.3431
P22681,-1.5541,0.72377
P22695,-2.3588,1.2907
P22830,0.1391,0.076888
P23025,2.023,1.1557
P23229,-0.39861,0.27009
P23246,-0.68781,0.31615
P23258,-1.8899,1.1488
P23284,2.4309,1.3561
P23368,-2.0917,1.2352
P23378,-3.1148,1.7261
P23381,-1.7429,0.99532
P23396,0.72115,0.29432
P23434,-0.57559,0.34923
P23443,-1.3671,0.79869
P23458,0.98874,0.68274
P23469,-0.78276,0.50262
P23470,-0.48563,0.24411
P23497,0.071376,0.12111
P23511,-0.41004,0.097399
P23526,0.38469,0.057309
P23528,1.7061,0.90516
P23610,0.4763,0.21885
P23634,1.4152,0.64952
P23786,-0.35274,0.23819
P23921,2.4781,1.3798
P24001,-1.1341,0.67452
P24390,0.34751,0.28698
P24588,-2.8,1.5995
P24593,-0.054534,0.16641
P24666,-0.75869,0.30098
P24844,-1.7174,1.1051
P24864,3.0716,1.7526
P24928,-0.34154,0.2474
P25398,0.88399,0.43869
P25490,0.18879,0.075147
P25685,3.2753,1.73
P25686,1.2885,0.59379
P25774,3.2281,1.8852
P25786,-0.09573,0.10627
P25788,1.435,0.97292
P25789,0.49431,0.44484
P25942,2.2385,1.319
P26012,-2.7655,1.4565
P26038,-0.5504,0.37513
P26196,-3.3533,1.9198
P26232,2.2978,1.2389
P26368,-0.43712,0.13259
P26373,-1.676,1.1008
P26374,0.33962,0.11112
P26583,0.48567,0.37117
P26599,-1.3281,0.71759
P26639,-2.2063,1.4046
P26641,2.9369,1.6066
P26885,3.0663,1.7
P27105,0.96692,0.59263
P27144,-1.4142,0.83883
P27348,-1.5149,0.68666
P27449,0.65929,0.15295
P27487,3.7181,2.1713
P27540,-0.3152,0.24757
P27635,0.73912,0.42031
P27694,1.3684,0.82362
P27695,-1.937,1.0962
P27701,2.8943,1.6948
P27708,0.5519,0.24688
P27824,3.3987,1.919
P27986,-0.011209,0.14738
P28070,0.70884,0.5374
P28072,1.7669,1.0911
P28074,0.091613,0.16408
P28288,3.1813,1.7432
P28290,2.0666,0.99609
P28331,-3.4278,1.894
P28676,1.3547,0.85438
P28715,-3.2406,1.7715
P28799,2.1388,1.2921
P28800,3.0092,1.7207
P28827,2.2938,1.2163
