#ncbi_taxid	child_cluster_id	parent_cluster_id
9606	CL:9170	CL:8436
9606	CL:9171	CL:9170
9606	CL:9184	CL:9170
9606	CL:9194	CL:8435
9606	CL:9196	CL:9194
9606	CL:92	CL:91
9606	CL:9220	CL:8434
9606	CL:9221	CL:9220
9606	CL:9222	CL:9221
9606	CL:9223	CL:9222
9606	CL:9226	CL:9223
9606	CL:9227	CL:9226
9606	CL:9231	CL:9227
9606	CL:9245	CL:9227
9606	CL:9256	CL:9226
9606	CL:9259	CL:9256
9606	CL:9272	CL:9256
9606	CL:929	CL:912
9606	CL:9295	CL:9222
9606	CL:93	CL:92
9606	CL:9307	CL:9221
9606	CL:9309	CL:9307
9606	CL:9312	CL:9309
9606	CL:9332	CL:9307
9606	CL:9344	CL:9220
9606	CL:9345	CL:9344
9606	CL:9347	CL:9345
9606	CL:9364	CL:9344
9606	CL:9373	CL:8433
9606	CL:9374	CL:9373
9606	CL:9376	CL:9374
9606	CL:9395	CL:9373
9606	CL:94	CL:93
9606	CL:9405	CL:8432
9606	CL:9419	CL:7123
9606	CL:9420	CL:9419
9606	CL:9421	CL:9420
9606	CL:9423	CL:9421
9606	CL:9424	CL:9423
9606	CL:9425	CL:9424
9606	CL:9427	CL:9425
9606	CL:9428	CL:9427
9606	CL:9429	CL:9428
9606	CL:9431	CL:9429
9606	CL:9433	CL:9431
9606	CL:9434	CL:9433
9606	CL:9435	CL:9434
9606	CL:9446	CL:9434
9606	CL:9455	CL:9433
9606	CL:946	CL:909
9606	CL:9466	CL:9431
9606	CL:9479	CL:9429
9606	CL:9489	CL:9428
9606	CL:9499	CL:9427
9606	CL:95	CL:94
9606	CL:9500	CL:9499
9606	CL:9503	CL:9500
9606	CL:9505	CL:9503
9606	CL:9533	CL:9499
9606	CL:9549	CL:9425
9606	CL:9560	CL:9424
9606	CL:9569	CL:9423
9606	CL:9586	CL:9421
9606	CL:9588	CL:9586
9606	CL:9590	CL:9588
9606	CL:9591	CL:9590
9606	CL:9593	CL:9591
9606	CL:9595	CL:9593
9606	CL:96	CL:95
9606	CL:962	CL:907
9606	CL:9622	CL:9590
9606	CL:964	CL:962
9606	CL:9652	CL:9586
9606	CL:9653	CL:9652
9606	CL:9662	CL:9652
9606	CL:9679	CL:9420
9606	CL:9695	CL:9419
9606	CL:9696	CL:9695
9606	CL:97	CL:96
9606	CL:9705	CL:9695
9606	CL:9714	CL:126
9606	CL:9715	CL:9714
9606	CL:9716	CL:9715
9606	CL:9717	CL:9716
9606	CL:9718	CL:9717
9606	CL:9719	CL:9718
9606	CL:9720	CL:9719
9606	CL:9721	CL:9720
9606	CL:9722	CL:9721
9606	CL:9723	CL:9722
9606	CL:9724	CL:9723
9606	CL:9726	CL:9724
9606	CL:9728	CL:9726
9606	CL:9732	CL:9728
9606	CL:9734	CL:9732
9606	CL:9735	CL:9734
9606	CL:9738	CL:9735
9606	CL:9741	CL:9738
9606	CL:9766	CL:9735
9606	CL:9783	CL:9734
9606	CL:9787	CL:9783
9606	CL:98	CL:97
9606	CL:9828	CL:9726
9606	CL:9831	CL:9828
9606	CL:9855	CL:9724
9606	CL:9858	CL:9855
9606	CL:986	CL:730
9606	CL:9861	CL:9858
9606	CL:9864	CL:9861
9606	CL:9868	CL:9864
9606	CL:987	CL:986
9606	CL:988	CL:987
9606	CL:989	CL:988
9606	CL:99	CL:98
9606	CL:990	CL:989
9606	CL:992	CL:990
9606	CL:9921	CL:9723
9606	CL:9922	CL:9921
9606	CL:9923	CL:9922
9606	CL:9926	CL:9923
9606	CL:9929	CL:9926
9606	CL:9932	CL:9929
9606	CL:9934	CL:9932
9606	CL:995	CL:992
9606	CL:997	CL:995
9606	CL:9975	CL:9923
9606	CL:9985	CL:9922
9606	CL:9986	CL:9985
9606	CL:9988	CL:9986
